Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2015-05-15,192.24066162109375,46.47024917602539,66.19087982177734,13.977571487426758,51.424076080322266,39.968753814697266,43.53025436401367,,37.39625549316406,68.16943359375,71.25978088378906
2015-05-18,192.83792114257812,46.26275634765625,66.24830627441406,14.056796073913574,51.523128509521484,40.16254806518555,43.390262603759766,,37.539695739746094,68.5733413696289,71.52957916259766
2015-05-19,192.77456665039062,46.037208557128906,65.30473327636719,14.136022567749023,51.37905502319336,40.06103515625,43.276512145996094,,37.62406921386719,68.8946304321289,71.510986328125
2015-05-20,192.63882446289062,46.01015853881836,65.42780303955078,14.09640884399414,51.189964294433594,40.088722229003906,43.18027114868164,,37.683128356933594,68.98644256591797,71.42726135253906
2015-05-21,193.19984436035156,46.17253112792969,66.0431900024414,14.062456130981445,51.4691047668457,40.264068603515625,43.276512145996094,,37.666255950927734,68.99560546875,71.70637512207031
2015-05-22,192.73838806152344,46.118408203125,65.80524444580078,14.06811237335205,51.234981536865234,40.23638153076172,43.0927734375,,37.60719299316406,68.83036804199219,71.58544158935547
2015-05-26,190.6660919189453,45.5410270690918,64.76319122314453,13.909664154052734,50.676719665527344,39.654991149902344,42.75152587890625,,37.37092590332031,68.13269805908203,71.07368469238281
2015-05-27,192.47593688964844,45.8387451171875,64.64830780029297,14.062456130981445,51.00086975097656,40.402496337890625,43.022762298583984,,37.52281188964844,68.92218017578125,71.60401916503906
2015-05-28,192.25880432128906,45.95602798461914,64.39393615722656,14.045483589172363,50.75774383544922,40.319435119628906,42.961517333984375,,37.60719299316406,68.96805572509766,71.48307800292969
2015-05-29,191.0642852783203,45.6583137512207,64.32010650634766,13.92098331451416,50.25350570678711,40.024112701416016,42.69028091430664,,37.54813766479492,68.79364776611328,70.98994445800781
2015-06-01,191.4534149169922,45.67635726928711,64.156005859375,13.932302474975586,50.47861099243164,40.13486862182617,42.69028091430664,,37.5987548828125,69.06903839111328,71.19464874267578
2015-06-02,191.26333618164062,45.82069778442383,64.59907531738281,13.954935073852539,50.577667236328125,40.05180740356445,42.57653045654297,,37.10093307495117,68.6192398071289,71.35281372070312
2015-06-03,191.7700958251953,45.86580276489258,64.156005859375,14.073775291442871,50.82978439331055,40.13486862182617,42.55028533935547,,36.55247116088867,68.74777221679688,71.91104888916016
2015-06-04,190.1503143310547,45.32451629638672,63.28624725341797,13.9492769241333,50.262508392333984,39.76572036743164,42.24403762817383,,36.50184631347656,68.27039337158203,71.39933776855469
2015-06-05,189.82452392578125,45.11701202392578,63.72934341430664,14.028502464294434,50.298519134521484,39.63652801513672,41.64029312133789,,36.046207427978516,68.24285125732422,71.19464874267578
2015-06-08,188.65721130371094,44.95462417602539,63.36832046508789,13.943618774414062,49.929344177246094,39.193565368652344,41.622802734375,,35.83525848388672,67.90321350097656,70.69223022460938
2015-06-09,188.62997436523438,44.98169708251953,63.360103607177734,13.977571487426758,49.92034912109375,39.10126876831055,41.82404708862305,,35.75088119506836,67.88483428955078,70.6177978515625
2015-06-10,190.892333984375,45.4508171081543,64.13960266113281,14.17563533782959,50.415584564208984,39.710350036621094,42.23529052734375,,35.928070068359375,68.72020721435547,71.343505859375
2015-06-11,191.50767517089844,45.55907440185547,63.8524284362793,14.232223510742188,50.70372772216797,39.72880935668945,42.2177848815918,,36.21495819091797,69.18838500976562,71.58544158935547
2015-06-12,190.04173278808594,45.288429260253906,63.13856506347656,14.169978141784668,50.40658187866211,39.37812423706055,42.05154800415039,,35.89432907104492,68.33465576171875,71.25978088378906
2015-06-15,189.22727966308594,45.008758544921875,62.9908561706543,14.107728958129883,49.98337173461914,39.13819122314453,41.74530029296875,,35.83525848388672,68.41726684570312,70.92483520507812
2015-06-16,190.25889587402344,45.24332809448242,63.48317337036133,14.186949729919434,50.02838897705078,39.39658737182617,42.20028305053711,,36.004005432128906,68.7569351196289,71.35281372070312
2015-06-17,190.56655883789062,45.432777404785156,63.3272819519043,14.169978141784668,50.16345977783203,39.41504669189453,42.42778396606445,,36.30777359008789,68.82118225097656,71.6784439086914
2015-06-18,192.54833984375,45.811676025390625,63.28624725341797,14.30013370513916,50.667701721191406,39.76572036743164,42.900272369384766,,36.788719177246094,69.79425048828125,72.5437240600586
2015-06-19,191.6935577392578,45.50445556640625,62.69900894165039,14.061419486999512,50.421573638916016,39.434783935546875,42.84040451049805,,36.433677673339844,69.7398910522461,72.28892517089844
2015-06-22,192.67564392089844,45.676639556884766,63.46714401245117,14.277393341064453,50.7292366027832,39.759239196777344,43.0076789855957,,36.38258743286133,70.28337097167969,72.69026947021484
2015-06-23,192.8120574951172,45.54976272583008,63.67363739013672,14.305818557739258,50.602542877197266,39.787052154541016,42.82280349731445,,35.88874816894531,70.42154693603516,72.97962188720703
2015-06-24,191.41168212890625,44.9697380065918,63.27717971801758,14.186460494995117,50.13200759887695,39.60165023803711,42.62910842895508,,35.60776138305664,69.7122802734375,72.47560119628906
2015-06-25,190.82972717285156,44.93349075317383,62.63292694091797,14.101202964782715,49.742889404296875,39.508941650390625,42.54987716674805,,35.369361877441406,70.0991439819336,72.41959381103516
2015-06-26,190.79331970214844,44.76130294799805,62.839412689208984,14.146673202514648,49.8333740234375,39.17522430419922,42.63791275024414,,35.58222198486328,69.9978256225586,72.70893859863281
2015-06-29,186.79237365722656,43.71907424926758,61.65001678466797,13.805652618408203,48.892269134521484,38.34092330932617,41.97761917114258,,35.394901275634766,68.28449249267578,71.06623840332031
2015-06-30,187.18336486816406,43.85501480102539,62.079532623291016,13.856806755065918,48.91941833496094,38.37800598144531,41.907169342041016,,35.301239013671875,68.52397155761719,71.38355255126953
2015-07-01,188.68370056152344,44.099708557128906,61.28659439086914,14.067106246948242,49.16374969482422,38.63755798339844,42.44422149658203,,35.51410675048828,69.26091766357422,72.19559478759766
2015-07-02,188.5109405517578,43.96376419067383,61.55915832519531,14.004581451416016,49.07326126098633,38.69318389892578,42.40901184082031,,35.95685958862305,68.9384994506836,72.05557250976562
2015-07-06,187.9744873046875,43.601253509521484,60.749717712402344,13.947744369506836,48.88322830200195,38.53558349609375,42.37379455566406,,36.10160827636719,68.91088104248047,71.91558074951172
2015-07-07,189.15660095214844,43.45625305175781,61.303131103515625,13.976164817810059,49.28138732910156,38.591209411621094,43.245384216308594,,36.995628356933594,69.24250030517578,72.54093170166016
2015-07-08,185.9830322265625,42.50465393066406,60.06416702270508,13.731762886047363,48.39457321166992,37.96083450317383,42.761165618896484,,36.799800872802734,68.05419921875,71.15956115722656
2015-07-09,186.3195037841797,42.631534576416016,60.36977005004883,13.839755058288574,48.51221466064453,37.81252670288086,42.79637908935547,,36.391109466552734,68.42266082763672,71.4582290649414
2015-07-10,188.66552734375,43.229679107666016,60.700157165527344,14.004581451416016,49.01896667480469,38.415077209472656,43.2982063293457,,36.58693313598633,69.34381103515625,72.4942626953125
2015-07-13,190.7478790283203,43.700950622558594,61.12966537475586,14.175090789794922,49.56190490722656,38.99909591674805,43.70319366455078,,36.60395812988281,69.9333267211914,73.53963470458984
2015-07-14,191.57537841796875,43.945655822753906,61.56743240356445,14.209193229675293,49.69763946533203,39.14741516113281,43.77363204956055,,36.55287170410156,70.63340759277344,73.63296508789062
2015-07-15,191.51171875,43.601253509521484,60.48542022705078,14.328553199768066,49.48950958251953,39.15668487548828,43.6591796875,,36.73168182373047,70.72552490234375,73.55830383300781
2015-07-16,193.0484619140625,43.49250030517578,60.5680046081543,14.47064208984375,49.715736389160156,39.657264709472656,44.10818099975586,,37.276607513427734,71.05713653564453,74.0063247680664
2015-07-17,193.212158203125,43.19343566894531,59.83289337158203,14.430856704711914,49.69763946533203,40.26909255981445,44.08176803588867,,36.91048812866211,70.90055084228516,73.87564086914062
2015-07-20,193.31214904785156,42.83091735839844,59.03996658325195,14.447907447814941,49.706687927246094,40.482295989990234,44.16100311279297,,36.72316360473633,71.13082122802734,73.9129638671875
2015-07-21,192.54833984375,42.56808853149414,59.06475830078125,14.430856704711914,49.17279052734375,40.213462829589844,44.055362701416016,,36.391109466552734,70.81763458251953,73.67964935302734
2015-07-22,192.20277404785156,42.3868293762207,58.5856819152832,14.538848876953125,48.95561599731445,39.5645637512207,44.15220260620117,,36.55287170410156,70.97425079345703,74.03430938720703
2015-07-23,191.12069702148438,41.77056884765625,58.5361328125,14.413805961608887,48.50315856933594,39.48114013671875,43.98492431640625,,36.00794982910156,70.71629333496094,73.59563446044922
2015-07-24,189.138427734375,40.855220794677734,57.41282272338867,14.277393341064453,47.86973190307617,39.26792526245117,43.738407135009766,,36.04201126098633,68.94772338867188,73.59563446044922
2015-07-27,188.03807067871094,40.40208435058594,56.586856842041016,14.175090789794922,47.63445281982422,38.91566848754883,43.71200180053711,,36.50178527832031,68.88323211669922,73.0449447631836
2015-07-28,190.34779357910156,41.24492263793945,58.205753326416016,14.23193073272705,48.55745315551758,39.26792526245117,44.20503234863281,,36.67208480834961,70.12679290771484,73.61429595947266
2015-07-29,191.6571807861328,41.54399871826172,58.99867248535156,14.37402057647705,49.154693603515625,39.527488708496094,44.354698181152344,,36.808311462402344,70.24653625488281,74.37033081054688
2015-07-30,191.70269775390625,41.752437591552734,58.5856819152832,14.37402057647705,49.10945129394531,39.60165023803711,44.20503234863281,,37.08076858520508,70.14521789550781,74.64102172851562
2015-07-31,191.41168212890625,41.6436882019043,57.30543518066406,14.328553199768066,49.064212799072266,39.47185516357422,44.29307556152344,,37.455421447753906,70.55049896240234,74.87435150146484
2015-08-03,190.76605224609375,41.317420959472656,56.099544525146484,14.311501502990723,48.82892990112305,39.25865173339844,44.354698181152344,,37.651248931884766,70.49524688720703,74.62232208251953
2015-08-04,190.39329528808594,41.498680114746094,55.909576416015625,14.288763999938965,48.801788330078125,39.02689743041992,44.354698181152344,,37.04672622680664,70.4583969116211,74.9396743774414
2015-08-05,191.0206756591797,41.707130432128906,55.48832321166992,14.34560489654541,49.07326126098633,39.406978607177734,44.74208068847656,,37.140384674072266,71.04792022705078,74.12763214111328
2015-08-06,189.4566650390625,41.56212615966797,56.372108459472656,14.29444694519043,48.81988525390625,39.01763153076172,44.40752029418945,,37.33620834350586,69.50041198730469,73.11962890625
2015-08-07,189.0928955078125,40.98210525512695,55.36442947387695,14.32286548614502,48.58461380004883,39.04544448852539,44.16100311279297,,37.795997619628906,69.38065338134766,73.06361389160156
2015-08-10,191.475341796875,41.98807144165039,57.131996154785156,14.459275245666504,49.534759521484375,39.657264709472656,44.328285217285156,,37.642738342285156,69.94256591796875,73.6516342163086
2015-08-11,189.74766540527344,41.208675384521484,57.239383697509766,14.328553199768066,48.928466796875,39.06398391723633,44.1698112487793,,37.830055236816406,69.35302734375,72.98894500732422
2015-08-12,189.97494506835938,41.362735748291016,58.28007507324219,14.19782543182373,48.93751525878906,39.2401123046875,44.196231842041016,,38.50271224975586,69.3990707397461,72.6716079711914
2015-08-13,189.738525390625,41.24492263793945,57.39630126953125,14.248977661132812,48.90132522583008,39.12887954711914,44.020145416259766,,38.5112190246582,69.24250030517578,73.09160614013672
2015-08-14,190.42962646484375,41.435245513916016,57.272403717041016,14.351287841796875,49.208988189697266,39.32353973388672,44.16100311279297,,38.800716400146484,69.43592834472656,73.13829040527344
2015-08-17,191.49351501464844,41.670867919921875,57.39630126953125,14.379703521728516,49.45331573486328,39.54602813720703,44.20503234863281,,38.988033294677734,70.13599395751953,73.83831024169922
2015-08-18,190.9388427734375,41.39898681640625,57.181549072265625,14.368338584899902,49.36281204223633,39.34208679199219,43.98492431640625,,38.89437484741211,70.03466796875,73.90363311767578
2015-08-19,189.4293670654297,40.8914680480957,55.603965759277344,14.237610816955566,48.90132522583008,39.082523345947266,43.57994079589844,,39.0561408996582,69.74911499023438,73.7729721069336
2015-08-20,185.47386169433594,40.12113571166992,54.348480224609375,13.936380386352539,47.8878173828125,38.12770462036133,43.18376159667969,,38.826263427734375,68.12789154052734,71.7009048461914
2015-08-21,179.8905792236328,39.1423454284668,52.44877243041992,13.436213493347168,46.56665802001953,36.67231369018555,42.004024505615234,,38.357967376708984,66.04611206054688,69.40483093261719
2015-08-24,172.3159637451172,37.501976013183594,49.632232666015625,12.862159729003906,44.91067123413086,35.22618103027344,40.54255294799805,,36.919002532958984,63.23661804199219,66.63275146484375
2015-08-25,170.28823852539062,36.91288757324219,48.91364669799805,12.69165325164795,44.322479248046875,34.948089599609375,40.23440933227539,,35.78657150268555,62.60103988647461,66.36209106445312
2015-08-26,176.8262176513672,37.9098014831543,50.59860610961914,13.16908073425293,45.70698928833008,36.70938491821289,41.42295455932617,,36.4251594543457,65.24470520019531,68.88215637207031
2015-08-27,181.20005798339844,39.287353515625,53.10129165649414,13.493048667907715,46.810970306396484,37.56223678588867,42.03043746948242,,36.85087966918945,66.51588439941406,70.49688720703125
2015-08-28,181.20913696289062,39.513919830322266,54.307193756103516,13.430530548095703,46.82907485961914,37.63639831542969,41.94240188598633,,36.740196228027344,66.13822174072266,70.52485656738281
2015-08-31,179.7451171875,39.29641342163086,54.86885452270508,13.31685733795166,46.412818908691406,37.293399810791016,41.65185546875,,36.15269470214844,64.93152618408203,69.9835205078125
2015-09-01,174.380126953125,38.10011672973633,52.93608474731445,12.884899139404297,45.18214416503906,36.097572326660156,40.797874450683594,,35.173526763916016,63.227413177490234,68.21013641357422
2015-09-02,177.69007873535156,38.643882751464844,53.42340850830078,13.061092376708984,46.18659210205078,36.96895980834961,41.35251998901367,,35.19907760620117,64.52620697021484,69.64751434326172
2015-09-03,177.81736755371094,38.879520416259766,53.57209014892578,13.134978294372559,46.21373748779297,36.99676513671875,41.63425827026367,,35.36084747314453,64.0656509399414,69.6755142211914
2015-09-04,175.12579345703125,38.10918045043945,52.68830108642578,12.873534202575684,45.57125473022461,36.43129348754883,40.95634078979492,,34.87550735473633,63.26424789428711,68.92881774902344
2015-09-08,179.52688598632812,39.06078338623047,53.51427459716797,13.203181266784668,46.82907485961914,37.45099639892578,41.810340881347656,,35.616275787353516,65.03285217285156,70.52485656738281
2015-09-09,177.12631225585938,38.7617073059082,52.506591796875,13.021306991577148,46.33137512207031,36.959678649902344,41.123619079589844,,35.173526763916016,64.02880859375,69.76884460449219
2015-09-10,178.09014892578125,38.852333068847656,52.812198638916016,13.083823204040527,46.3585319519043,37.33049392700195,41.19405746459961,,35.11391830444336,64.64596557617188,69.96485137939453
2015-09-11,178.89947509765625,38.79795455932617,52.34140396118164,13.140663146972656,46.61190414428711,37.50661849975586,41.466976165771484,,35.377872467041016,65.06047821044922,70.48751831054688
2015-09-14,178.23565673828125,38.335750579833984,51.887123107910156,13.112244606018066,46.376625061035156,37.413917541503906,41.33491134643555,,35.463016510009766,64.85784149169922,70.11420440673828
2015-09-15,180.46348571777344,38.616703033447266,52.46529006958008,13.299805641174316,47.18199157714844,37.89596176147461,41.82794189453125,,35.650333404541016,65.78817749023438,70.85155487060547
2015-09-16,182.02748107910156,39.16952896118164,53.9520263671875,13.385061264038086,47.52586364746094,38.05354690551758,42.30336380004883,,36.00794982910156,65.97241973876953,71.65425109863281
2015-09-17,181.6182861328125,38.988285064697266,53.91899490356445,13.197498321533203,47.31772994995117,37.79398727416992,42.30336380004883,,36.50178527832031,66.57115173339844,71.84091186523438
2015-09-18,178.65042114257812,38.16626739501953,52.5028190612793,12.942198753356934,46.272377014160156,37.30324935913086,41.814247131347656,,36.29636764526367,65.5551528930664,70.69696807861328
2015-09-21,179.57362365722656,38.29384231567383,52.802371978759766,13.090697288513184,46.49982452392578,37.67572784423828,42.12437438964844,,36.44248962402344,64.6861343383789,71.3153305053711
2015-09-22,177.24278259277344,37.58301544189453,52.24489212036133,12.925063133239746,45.826568603515625,37.04252243041992,41.663612365722656,,35.98695755004883,64.28861999511719,70.36906433105469
2015-09-23,176.9593963623047,36.78104782104492,51.570919036865234,12.93077564239502,45.50814437866211,37.13563919067383,41.734493255615234,,36.08148956298828,64.22388458251953,70.18171691894531
2015-09-24,176.3195343017578,36.6807975769043,51.79558181762695,12.839388847351074,45.22610092163086,37.13563919067383,41.805389404296875,,36.37372589111328,63.56752014160156,69.99430847167969
2015-09-25,176.27389526367188,36.63523483276367,51.89542770385742,13.027873039245605,45.317081451416016,37.070457458496094,42.07120132446289,,36.72611999511719,61.82948303222656,69.9849624633789
2015-09-28,171.84988403320312,35.496089935302734,49.82360076904297,12.725166320800781,44.42548751831055,36.223079681396484,41.45094299316406,,36.545623779296875,59.43507766723633,67.97067260742188
2015-09-29,171.95042419433594,35.63278579711914,49.74871826171875,12.748010635375977,44.71661376953125,36.06477737426758,41.433231353759766,,36.55421829223633,59.98051834106445,67.74581909179688
2015-09-30,175.15875244140625,36.38006591796875,50.92192077636719,12.942198753356934,45.389862060546875,36.78178405761719,41.814247131347656,,37.207435607910156,61.228572845458984,69.5727310180664
2015-10-01,175.6157989501953,36.7901611328125,51.02176284790039,12.94791316986084,45.2897834777832,36.8004035949707,41.814247131347656,,36.76908493041992,61.84797668457031,70.08799743652344
2015-10-02,178.23910522460938,37.69237518310547,53.12685775756836,12.965044975280762,45.86296081542969,37.32187271118164,42.39019012451172,,37.25899124145508,63.13301467895508,71.09048461914062
2015-10-05,181.4108428955078,38.67660903930664,54.732749938964844,13.2391939163208,47.16397476196289,38.05751419067383,43.11678695678711,,37.74031448364258,63.29941940307617,72.1397705078125
2015-10-06,180.78932189941406,39.17783737182617,55.947547912597656,13.176369667053223,47.11847686767578,38.10407257080078,42.82437515258789,,37.48247528076172,61.81100082397461,71.60575866699219
2015-10-07,182.27001953125,39.69729232788086,56.654788970947266,13.2791748046875,47.73714828491211,38.2809944152832,43.21425247192383,,37.353546142578125,62.80019760131836,71.84933471679688
2015-10-08,183.9153289794922,40.25319290161133,57.736480712890625,13.359135627746582,48.401309967041016,38.45792007446289,43.72818374633789,25.74024772644043,37.81767654418945,62.98508834838867,72.72999572753906
2015-10-09,184.0249786376953,40.2349739074707,57.3620491027832,13.273465156555176,48.565059661865234,38.62553024291992,43.82564926147461,25.697649002075195,37.63717269897461,63.271663665771484,72.8143310546875
2015-10-12,184.1986541748047,39.888671875,56.621517181396484,13.28488540649414,48.57416534423828,38.672088623046875,43.94084167480469,25.859540939331055,37.97238540649414,63.43808364868164,73.16097259521484
2015-10-13,183.03785705566406,39.733734130859375,56.0307502746582,13.18207836151123,48.055580139160156,38.58828353881836,43.675018310546875,25.697649002075195,37.886436462402344,62.643043518066406,72.7674789428711
2015-10-14,182.16033935546875,40.052703857421875,56.513343811035156,13.073561668395996,47.536991119384766,38.5137939453125,43.16994857788086,25.697649002075195,37.87784194946289,62.52284622192383,72.02733612060547
2015-10-15,184.95730590820312,40.16205596923828,57.52845001220703,13.370556831359863,48.055580139160156,39.0073127746582,43.5598258972168,25.6209659576416,38.43650817871094,63.9188232421875,72.96424102783203
2015-10-16,185.79824829101562,40.18029022216797,57.60334777832031,13.450520515441895,47.8099365234375,39.08180618286133,43.976287841796875,26.10833168029785,38.48808670043945,64.49198913574219,73.34835815429688
2015-10-19,185.88966369628906,39.89777374267578,56.46342468261719,13.43909740447998,47.87361526489258,39.23080062866211,44.17122268676758,26.41336441040039,38.51386260986328,64.72312927246094,73.69499206542969
2015-10-20,185.6520233154297,39.96156311035156,56.621517181396484,13.519058227539062,48.19205093383789,39.128379821777344,44.14463806152344,26.43893051147461,38.642784118652344,63.706172943115234,73.60130310058594
2015-10-21,184.5002899169922,39.60615158081055,55.92258071899414,13.421964645385742,48.201141357421875,38.83039474487305,44.153499603271484,26.46022605895996,38.565433502197266,63.13301467895508,73.27339172363281
2015-10-22,187.61721801757812,40.69062805175781,56.929386138916016,13.638998031616211,49.54764938354492,39.70570373535156,45.03072738647461,26.795082092285156,39.01236343383789,62.75395584106445,74.23838806152344
2015-10-23,189.6737823486328,41.02781677246094,56.796241760253906,13.787494659423828,49.72960662841797,40.81382369995117,44.95983123779297,26.473011016845703,38.324771881103516,64.09446716308594,74.60376739501953
2015-10-26,189.20765686035156,40.69062805175781,55.40670394897461,13.730381965637207,49.62043762207031,40.655517578125,44.87122344970703,26.50709342956543,38.187259674072266,64.34410095214844,75.12842559814453
2015-10-27,188.84202575683594,40.517478942871094,54.74106979370117,13.650423049926758,49.07455062866211,40.4227294921875,44.933250427246094,26.51390266418457,38.04973220825195,65.52742767333984,74.77239990234375
2015-10-28,190.9900360107422,41.1280632019043,55.95587158203125,13.970263481140137,49.465763092041016,41.027992248535156,44.67628860473633,26.41762351989746,37.64577865600586,66.0728530883789,75.48445129394531
2015-10-29,190.88034057617188,41.21009063720703,56.2387580871582,13.953130722045898,49.438472747802734,40.91625213623047,44.69401168823242,26.53775978088379,37.43090057373047,66.36870574951172,75.69991302490234
2015-10-30,190.0576934814453,41.264766693115234,56.60487365722656,13.753228187561035,49.37479019165039,40.646209716796875,44.197811126708984,26.370763778686523,37.60279846191406,65.95266723632812,75.85918426513672
2015-11-02,192.30628967285156,41.51993179321289,57.92784118652344,13.941709518432617,49.94796371459961,41.00936508178711,44.46363067626953,26.370763778686523,37.64577865600586,67.35791015625,76.20581817626953
2015-11-03,192.8638153076172,41.68397521972656,59.408897399902344,13.96455192565918,49.984352111816406,41.22354507446289,44.25096893310547,26.711578369140625,37.757511138916016,67.11753845214844,76.49627685546875
2015-11-04,192.27883911132812,41.41057205200195,58.87639236450195,13.92457389831543,49.84788513183594,41.27009963989258,44.06489944458008,26.60080909729004,37.9551887512207,66.82169342041016,75.99974060058594
2015-11-05,192.08688354492188,41.20096969604492,58.37715148925781,13.981688499450684,49.91157150268555,41.149051666259766,44.056034088134766,26.498571395874023,37.62858200073242,66.60906219482422,76.27142333984375
2015-11-06,191.986328125,41.310333251953125,58.07762145996094,14.12447452545166,49.91157150268555,41.28871536254883,43.57754135131836,25.518720626831055,36.313560485839844,66.33171844482422,76.28079986572266
2015-11-09,190.19479370117188,41.02781677246094,57.503501892089844,13.970263481140137,49.529449462890625,40.888309478759766,43.28514099121094,25.314226150512695,36.408103942871094,65.82324981689453,75.23147583007812
2015-11-10,190.63356018066406,40.72707748413086,57.6283073425293,14.033089637756348,49.520347595214844,40.61826705932617,43.40032958984375,25.586883544921875,36.73471450805664,66.26700592041016,75.94351196289062
